user_post,state,city,provider,pred_sentiment,clusters,cluster_category,d_mbps,u_mbps,lat_ms,tests,devices,created_dt,source,cleaned_cluster_category
Maxis in Keluang is terrible today. I've been trying to fix this for hours with no luck.,Johor,Keluang,Maxis,NEGATIVE,,Coverage,17.53,6.48,32.02,1,1,2024-09-06,base_data,Coverage
Maxis in Keluang has been much better this week. The connection is stable.,Johor,Keluang,Maxis,POSITIVE,,Coverage,18.75,11.16,39.87,1,0,2024-09-29,base_data,Coverage
"Maxis in Keluang is fine overall, but I do notice a slight lag when loading pages.",Johor,Keluang,Maxis,NEUTRAL,,Speed,18.56,9.71,19.37,1,0,2024-10-13,base_data,Speed
Unifi in Kemaman charges premium rates but doesnâ€™t deliver a premium service.,Terengganu,Kemaman,Unifi,NEGATIVE,,Price,15.11,9.84,42.81,1,0,2024-10-21,base_data,Price
Astro in Kemaman offers fast and reliable speeds. Pleased with the performance.,Terengganu,Kemaman,Astro,POSITIVE,,Speed,23.45,6.89,46.39,1,1,2024-10-31,base_data,Speed
"Honestly, Maxis in Kemaman doesnâ€™t live up to the promised speeds. Itâ€™s way too slow.",Terengganu,Kemaman,Maxis,NEGATIVE,,Speed,24.68,11.14,37.28,1,1,2024-09-29,base_data,Speed
"TIME in Kemaman has raised prices, but the service quality hasnâ€™t improved. Feels like a rip-off.",Terengganu,Kemaman,TIME,NEGATIVE,,Price,23.08,9.1,41.25,1,1,2024-10-09,base_data,Price
Astro in Kemaman barely works during peak hours. Slow speeds are a big problem.,Terengganu,Kemaman,Astro,NEGATIVE,,Speed,25.33,5.45,38.7,1,0,2024-09-22,base_data,Speed
Connection speed with Unifi in Kemaman has been inconsistent and frustrating.,Terengganu,Kemaman,Unifi,NEGATIVE,,Speed,21.91,9.31,41.73,1,0,2024-09-15,base_data,Speed
I expected better speeds from TIME in Kemaman. Itâ€™s too slow for what I need.,Terengganu,Kemaman,TIME,NEGATIVE,,Speed,24.16,9.67,46.52,1,1,2024-08-30,base_data,Speed
Speed with Maxis in Kemaman is way below what I expected. Itâ€™s so slow at TIMEs.,Terengganu,Kemaman,TIME,NEGATIVE,,Speed,15.15,10.33,47.38,1,1,2024-10-28,base_data,Speed
Astro in Kemaman feels like they care more about money than service. The price just keeps going up.,Terengganu,Kemaman,Astro,NEGATIVE,,Price,22.56,5.25,32.58,1,0,2024-09-08,base_data,Price
"Unifi in Kemaman provides average speeds, sufficient for my daily use.",Terengganu,Kemaman,Unifi,POSITIVE,,Speed,14.1,6.93,42.38,1,1,2024-08-13,base_data,Speed
The connection speed with Unifi in Kemaman has been solid. Happy with it!,Terengganu,Kemaman,Unifi,POSITIVE,,Speed,14.48,8.87,48.27,1,1,2024-09-17,base_data,Speed
Unifi in Kemaman has delivered on its speed promises. Good connection overall.,Terengganu,Kemaman,Unifi,POSITIVE,,Speed,21.47,5.92,45.44,1,1,2024-08-18,base_data,Speed
Unifi in Kemaman needs to improve their speeds. Connection is unstable too often.,Terengganu,Kemaman,Unifi,NEGATIVE,,Speed,21.68,5.37,36.22,1,0,2024-08-29,base_data,Speed
"""Unifiâ€™s internet connection is poor; my kids struggle with their online studies.""",Terengganu,Kemaman,Unifi,NEGATIVE,,Coverage,21.15,8.44,43.66,1,0,2024-09-25,base_data,Coverage
"""Astro's internet drops during our business operations; it's frustrating and affects our clients.""",Terengganu,Kemaman,Astro,NEGATIVE,,Coverage,15.6,12.12,48.31,1,1,2024-09-26,base_data,Coverage
"""TIME's service has been very dependable; we can work without worrying about interruptions.""",Terengganu,Kemaman,TIME,POSITIVE,,Coverage,15.87,7.29,43.4,1,1,2024-10-10,base_data,Coverage
"""Unifi's connection is often slow; it affects our ability to communicate with clients effectively.""",Terengganu,Kemaman,Unifi,NEGATIVE,,Coverage,23.31,12.47,34.9,1,0,2024-09-01,base_data,Coverage
"""Unifi's frequent outages disrupt our ability to conduct business; itâ€™s a major issue.""",Terengganu,Kemaman,Unifi,NEGATIVE,,Coverage,19.39,12.29,47.81,1,1,2024-09-05,base_data,Coverage
"""Unifi's frequent outages during work hours hinder our ability to connect with clients.""",Terengganu,Kemaman,Unifi,NEGATIVE,,Coverage,15.44,9.74,35.47,1,1,2024-08-23,base_data,Coverage
"""TIME's customer service is helpful; they resolve issues quicKuala Lumpury and efficiently.""",Terengganu,Kemaman,TIME,POSITIVE,,Customer Service,25.24,8.18,32.79,1,1,2024-09-23,base_data,Customer Service
Noticed that TM Unifi has been a bit slower than usual in Kemaman. Could it be due to maintenance work?,Terengganu,Kemaman,Unifi,NEGATIVE,,Speed,17.85,7.21,39.18,1,0,2024-10-10,base_data,Speed
Is the TIME network in Kemaman being worked on? Noticing some small issues with speed since 9am,Terengganu,Kemaman,TIME,NEUTRAL,,Speed,26.39,11.64,30.85,1,1,2024-09-10,base_data,Speed
TIME connection in Kemaman seems slower than usual. Not sure if it's an outage or just my connection.,Terengganu,Kemaman,TIME,NEGATIVE,,Speed,25.21,7.85,37.31,1,1,2024-10-20,base_data,Speed
TM Unifi in Kemaman has been down all day. What is going on with the service?,Terengganu,Kemaman,Unifi,NEGATIVE,,Coverage & Customer Service,25.31,8.4,46.87,1,1,2024-08-03,base_data,Multiple category
TM Unifi in Kemaman is performing great today. No drops in connection!,Terengganu,Kemaman,Unifi,POSITIVE,,Coverage,27.04,11.32,42.22,1,1,2024-10-03,base_data,Coverage
Astro in Kemaman has been fast and reliable all week. Keep it up!,Terengganu,Kemaman,Astro,POSITIVE,,Speed,21.97,6.52,43.64,1,0,2024-08-06,base_data,Speed
Astro in Kemaman has been a bit sluggish today. Wondering if it's just me or everyone else too.,Terengganu,Kemaman,Astro,NEGATIVE,,Coverage,23.76,8.79,34.47,1,0,2024-10-16,base_data,Coverage
"Unifi in Kemaman is working, though not as fast as usual. Still usable though!",Terengganu,Kemaman,Unifi,POSITIVE,,Speed,17.86,5.17,40.69,1,0,2024-09-12,base_data,Speed
Astro in Kemaman has been unstable all week. I'm seriously considering switching providers.,Terengganu,Kemaman,Astro,NEGATIVE,,Coverage & Customer Service,16.88,8.33,31.6,1,1,2024-08-29,base_data,Multiple category
Astro in Kemaman is basically unusable. What are we even paying for?,Terengganu,Kemaman,Astro,NEGATIVE,,Price & Coverage,19.62,9.53,38.47,1,0,2024-08-04,base_data,Multiple category
TIME in Kemaman is performing much better than last week. Thanks for the improvements!,Terengganu,Kemaman,TIME,POSITIVE,,Coverage,20.8,11.09,34.54,1,0,2024-08-27,base_data,Coverage
Unifi in Kemaman is performing really well today. Thanks for the stability!,Terengganu,Kemaman,Unifi,POSITIVE,,Coverage,18.74,8.44,43.87,1,0,2024-10-02,base_data,Coverage
"Maxis in Kemaman is functional, but the speed isn't as fast as usual. Anyone else experiencing this?",Terengganu,Kemaman,Maxis,NEUTRAL,,Speed & Coverage,19.17,9.31,34.22,1,0,2024-09-08,base_data,Multiple category
"Unifi in Kemaman is fine, but I feel like there's a bit of a delay when loading sites today.",Terengganu,Kemaman,Unifi,NEUTRAL,,Speed,25.28,9.31,47.88,1,1,2024-08-24,base_data,Speed
Astro in Kemaman keeps disconnecting. This is beyond frustrating!,Terengganu,Kemaman,Astro,NEGATIVE,,Coverage,24.19,10.13,39.94,1,0,2024-08-11,base_data,Coverage
TIME in Kemaman is super slow. I'm struggling just to load a basic webpage.,Terengganu,Kemaman,TIME,NEGATIVE,,Speed,22.4,11.11,40.88,1,1,2024-09-10,base_data,Speed
TIME in Kemaman is super slow. Can't get through a single task without being interrupted.,Terengganu,Kemaman,TIME,NEGATIVE,,Speed,18.01,11.84,37.71,1,1,2024-08-24,base_data,Speed
"Unifi in Kemaman has been surprisingly good. No issues at all today, just smooth sailing.",Terengganu,Kemaman,Unifi,POSITIVE,,Coverage,24.52,6.71,44.8,1,1,2024-10-19,base_data,Coverage
Maxis in Kemaman is surprisingly fast today! It's been running smoothly for hours now.,Terengganu,Kemaman,Maxis,POSITIVE,,Speed,15.32,9.06,32.21,1,0,2024-08-27,base_data,Speed
"TIME in Kemaman is working really well. Speeds are fast, and I haven't had any interruptions all day.",Terengganu,Kemaman,TIME,POSITIVE,,Speed & Coverage,21.73,7.04,33.36,1,0,2024-09-03,base_data,Multiple category
"Maxis in Kemaman is impressively fast today. Loving the smooth connection, no complaints!",Terengganu,Kemaman,Maxis,POSITIVE,,Speed & Coverage,21.45,8.62,41.89,1,1,2024-10-23,base_data,Multiple category
"Maxis in Kemaman is super fast and reliable today. Haven't experienced any issues, just smooth sailing!",Terengganu,Kemaman,Maxis,POSITIVE,,Speed,14.1,12.22,14.16,1,1,2024-10-23,base_data,Speed
Unifi in Keningau has surprisingly good speeds. Satisfied so far!,Sabah,Keningau,Unifi,POSITIVE,,Speed,18.09,5.8,45.78,1,1,2024-08-30,base_data,Speed
Speed with TIME in Keningau is way below what I expected. Itâ€™s so slow at TIMEs.,Sabah,Keningau,TIME,NEGATIVE,,Speed,18.36,5.26,48.32,1,0,2024-08-08,base_data,Speed
Unifi in Keningau charges premium rates but doesnâ€™t deliver a premium service.,Sabah,Keningau,Unifi,NEGATIVE,,Price,24.1,8.59,48.09,1,0,2024-09-29,base_data,Price
"For the cost, Astro in Keningau is definitely worth it. Good value!",Sabah,Keningau,Astro,POSITIVE,,Price,23.55,9.99,46.8,1,1,2024-10-02,base_data,Price
"Maxis in Keningau offers services at a fair price, but I'm looking for better options.",Sabah,Keningau,Maxis,NEUTRAL,,Price,20.57,6.98,47.17,1,1,2024-08-13,base_data,Price
"Honestly, Astro in Keningau doesnâ€™t live up to the promised speeds. Itâ€™s way too slow.",Sabah,Keningau,Astro,NEGATIVE,,Speed,21.84,11.44,48.16,1,1,2024-10-31,base_data,Speed
Unifi in Keningau has speed issues almost every day. Frustrating to deal with!,Sabah,Keningau,Unifi,NEGATIVE,,Speed,15.83,9.17,46.31,1,1,2024-10-04,base_data,Speed
Using Astro in Keningau has been smooth. No issues with speed at all.,Sabah,Keningau,Astro,POSITIVE,,Speed,21.21,8.25,48.25,1,0,2024-08-22,base_data,Speed
"TIME in Keningau keeps disconnecting, making it hard to get anything done.",Sabah,Keningau,TIME,NEGATIVE,,Speed,18.45,6.34,45.93,1,1,2024-10-21,base_data,Speed
TIME in Keningau is just too pricey. They keep charging more but the service doesnâ€™t improve.,Sabah,Keningau,TIME,NEGATIVE,,Price,23.96,11.33,46.5,1,0,2024-09-16,base_data,Price
"Iâ€™m paying too much for Maxis in Keningau, especially given the quality of service provided.",Sabah,Keningau,Maxis,NEGATIVE,,Price,15.9,6.44,47.15,1,1,2024-08-21,base_data,Price
Unifi in Keningau has speed issues almost every day. Frustrating to deal with!,Sabah,Keningau,Unifi,NEGATIVE,,Speed,17.08,7.6,45.16,1,0,2024-08-09,base_data,Speed
Unifi in Keningau has surprisingly good speeds. Satisfied so far!,Sabah,Keningau,Unifi,POSITIVE,,Speed,16.21,8.5,45.76,1,1,2024-10-24,base_data,Speed
"The rates for Unifi in Keningau are affordable, and the service is good for the price.",Sabah,Keningau,Unifi,POSITIVE,,Price,23.73,8.01,48.02,1,0,2024-08-11,base_data,Price
"Unifi in Keningau has expensive rates, but their service doesnâ€™t match up. Very disappointed.",Sabah,Keningau,Unifi,NEGATIVE,,Price,21.5,11.68,48.16,1,1,2024-08-21,base_data,Price
Astro in Keningau is worth the cost. Iâ€™m satisfied with the value.,Sabah,Keningau,Astro,POSITIVE,,Price,18.47,9.29,46.98,1,0,2024-10-18,base_data,Price
Happy with the speed from TIME in Keningau. Great for streaming and browsing.,Sabah,Keningau,TIME,POSITIVE,,Speed,14.69,8.21,48.03,1,1,2024-10-03,base_data,Speed
"Iâ€™m paying too much for Unifi in Keningau, especially given the quality of service provided.",Sabah,Keningau,Unifi,NEGATIVE,,Price,19.87,7.63,46.91,1,1,2024-08-27,base_data,Price
"TIME in Keningau has expensive rates, but their service doesnâ€™t match up. Very disappointed.",Sabah,Keningau,TIME,NEGATIVE,,Price,18.86,9.63,48.02,1,0,2024-09-26,base_data,Price
"The connection with Unifi in Keningau works fine most of the TIME, but there are occasional slowdowns.",Sabah,Keningau,TIME,NEUTRAL,,Speed,19.49,12.21,44.99,1,0,2024-08-30,base_data,Speed
"""Maxis provides great speed; my students can easily access online learning materials.""",Sabah,Keningau,Maxis,POSITIVE,,Coverage,19.23,8.53,45.82,1,0,2024-08-21,base_data,Coverage
"""Astro's internet quality fluctuates; it disrupts our online transactions.""",Sabah,Keningau,Astro,NEGATIVE,,Coverage,20.04,8.23,47.2,1,0,2024-10-14,base_data,Coverage
"""Maxis provides decent internet in Keningau; we can hold meetings without major disruptions.""",Sabah,Keningau,Maxis,POSITIVE,,Coverage,15.01,10.62,47.78,1,0,2024-10-07,base_data,Coverage
"""TIMEâ€™s service in Keningau is impressive; we can smoothly conduct our business online.""",Sabah,Keningau,TIME,POSITIVE,,Coverage,17.08,11.71,44.95,1,0,2024-10-07,base_data,Coverage
"""TIMEâ€™s internet speed in Keningau is consistent; it allows us to work without interruptions.""",Sabah,Keningau,TIME,POSITIVE,,Coverage,18.82,5.26,45.18,1,0,2024-09-17,base_data,Coverage
"""Astro's poor customer service response TIMEs lead to frustration; we need TIMEly assistance.""",Sabah,Keningau,Astro,NEGATIVE,,Customer Service,15.15,7.8,47.49,1,1,2024-10-29,base_data,Customer Service
"""Astro's customer support in Keningau is slow; they take ages to respond to my queries.""",Sabah,Keningau,Astro,NEGATIVE,,Customer Service,19.3,5.74,46.59,1,1,2024-10-07,base_data,Customer Service
"""The service from Astro in Keningau is just pathetic; they never respond when I reach out for help!""",Sabah,Keningau,Astro,NEGATIVE,,Customer Service,16.25,7.35,46.63,1,0,2024-08-26,base_data,Customer Service
"""Astro's customer service in Keningau is frustrating; they take ages to respond!""",Sabah,Keningau,Astro,NEGATIVE,,Customer Service,20.6,8.95,46.91,1,1,2024-09-27,base_data,Customer Service
"Astro, pleaseee, my internet has been down in Keningau for 3 days alreadyy, get it fixeddd.",Sabah,Keningau,Astro,NEGATIVE,,Coverage,24.91,13.89,41.15,1,0,2024-10-27,base_data,Coverage
"The price point for Unifi in Kerian is reasonable, though I wouldn't call it a deal.",Perak,Kerian,Unifi,NEUTRAL,,Price,18.32,7.91,36.78,1,0,2024-08-26,base_data,Price
"Overall, the cost for Astro in Kerian is fair, but it could be more competitive.",Perak,Kerian,Astro,NEUTRAL,,Price,16.41,11.5,36.88,1,1,2024-10-02,base_data,Price
Iâ€™ve had a reliable experience with the speed of Unifi in Kerian; it gets the job done.,Perak,Kerian,Unifi,POSITIVE,,Speed,17.04,5.49,35.74,1,1,2024-09-10,base_data,Speed
"For what Iâ€™m paying, Maxis in Kerian should provide better service. The cost is just not right.",Perak,Kerian,Maxis,NEGATIVE,,Price,16.35,6.49,37.02,1,1,2024-09-27,base_data,Price
"Overall, the speed from TIME in Kerian meets my requirements, though itâ€™s not remarkable.",Perak,Kerian,TIME,NEUTRAL,,Speed,17.32,8.34,36.42,1,1,2024-10-21,base_data,Speed
Astro in Kerian charges premium rates but doesnâ€™t deliver a premium service.,Perak,Kerian,Astro,NEGATIVE,,Price,17.82,5.24,36.97,1,0,2024-10-22,base_data,Price
TIME in Kerian is fairly priced for what they offer. Happy with it so far!,Perak,Kerian,TIME,POSITIVE,,Price,16.74,6.49,35.45,1,0,2024-10-07,base_data,Price
"""Maxis provides great value for money; my kids can stream and learn without interruptions.""",Perak,Kerian,Maxis,POSITIVE,,Coverage,14.89,5.94,35.93,1,1,2024-09-17,base_data,Coverage
"""Unifi's slow internet during peak hours is unacceptable; it disrupts my classes.""",Perak,Kerian,Unifi,NEGATIVE,,Coverage,15.93,5.28,35.78,1,0,2024-10-06,base_data,Coverage
"""Maxis is a fantastic provider; my online teaching experience is seamless.""",Perak,Kerian,Maxis,POSITIVE,,Coverage,17.61,6.71,37.11,1,0,2024-10-27,base_data,Coverage
"""TIME provides consistent service; our team can work remotely without any connectivity issues.""",Perak,Kerian,TIME,POSITIVE,,Coverage,17.0,7.52,35.79,1,1,2024-08-07,base_data,Coverage
"""Astro's customer service never answers; I need help during lectures.""",Perak,Kerian,Astro,NEGATIVE,,Customer Service,16.11,9.83,36.67,1,0,2024-08-07,base_data,Customer Service
"""Astro's customer support in Kerian is lacking; they take too long to address issues.""",Perak,Kerian,Astro,NEGATIVE,,Customer Service,18.32,6.24,37.34,1,0,2024-10-26,base_data,Customer Service
"""Astro's customer support in Kerian is unhelpful; they donâ€™t resolve issues quicKuala Lumpury.""",Perak,Kerian,Astro,NEGATIVE,,Customer Service,16.78,5.94,36.38,1,1,2024-10-04,base_data,Customer Service
"""Astro's customer support in Kerian is inadequate; they donâ€™t help with my internet issues.""",Perak,Kerian,Astro,NEGATIVE,,Customer Service,17.31,9.35,35.84,1,1,2024-08-31,base_data,Customer Service
TM Unifi is down again in Kerian. Why does this keep happening every week?,Perak,Kerian,Unifi,NEGATIVE,,Coverage,18.46,10.76,36.59,1,0,2024-08-09,base_data,Coverage
TM Unifi in Kerian has been fantastic lately. Speeds are consistent.,Perak,Kerian,Unifi,POSITIVE,,Speed & Coverage,15.81,13.7,37.14,1,1,2024-10-17,base_data,Multiple category
Speed with Unifi in Kinabatangan is way below what I expected. Itâ€™s so slow at TIMEs.,Sabah,Kinabatangan,TIME,NEGATIVE,,Speed,15.06,9.97,65.31,1,1,2024-09-23,base_data,Speed
"For the cost, Maxis in Kinabatangan is definitely worth it. Good value!",Sabah,Kinabatangan,Maxis,POSITIVE,,Price,20.77,6.92,69.65,1,0,2024-09-13,base_data,Price
Paying for Unifi in Kinabatangan feels like a waste. Way overpriced for the quality of service.,Sabah,Kinabatangan,Unifi,NEGATIVE,,Price,17.38,7.33,68.2,1,1,2024-09-12,base_data,Price
TIME in Kinabatangan is painfully slow during certain TIMEs of the day. Not reliable.,Sabah,Kinabatangan,TIME,NEGATIVE,,Speed,21.8,11.78,67.76,1,1,2024-09-01,base_data,Speed
Not impressed with TIME in Kinabatangan. Itâ€™s just too costly for what Iâ€™m getting.,Sabah,Kinabatangan,TIME,NEGATIVE,,Price,16.72,7.48,63.88,1,0,2024-08-31,base_data,Price
"Honestly, Unifi in Kinabatangan gives good service at a reasonable price. No complaints!",Sabah,Kinabatangan,Unifi,POSITIVE,,Price,25.19,12.33,59.72,1,1,2024-09-08,base_data,Price
Connection speed with Unifi in Kinabatangan has been inconsistent and frustrating.,Sabah,Kinabatangan,Unifi,NEGATIVE,,Speed,22.52,12.75,57.95,1,0,2024-09-06,base_data,Speed
The internet speed from Maxis in Kinabatangan is disappointing. Constantly lags.,Sabah,Kinabatangan,Maxis,NEGATIVE,,Speed,23.22,7.39,67.27,1,0,2024-08-29,base_data,Speed
Astro in Kinabatangan is painfully slow during certain TIMEs of the day. Not reliable.,Sabah,Kinabatangan,Astro,NEGATIVE,,Speed,24.1,8.47,57.7,1,0,2024-10-09,base_data,Speed
"The price point for Maxis in Kinabatangan is reasonable, though I wouldn't call it a deal.",Sabah,Kinabatangan,Maxis,NEUTRAL,,Price,15.49,6.86,64.64,1,0,2024-08-23,base_data,Price
Astro in Kinabatangan barely works during peak hours. Slow speeds are a big problem.,Sabah,Kinabatangan,Astro,NEGATIVE,,Speed,21.4,9.92,58.51,1,1,2024-10-09,base_data,Speed
"""Unifi's frequent disconnections are disruptive; it affects my online lectures.""",Sabah,Kinabatangan,Unifi,NEGATIVE,,Coverage,24.21,6.77,61.87,1,1,2024-10-30,base_data,Coverage
"""Unifi's service has been disappointing; my students face connectivity issues.""",Sabah,Kinabatangan,Unifi,NEGATIVE,,Coverage,23.15,8.63,69.18,1,0,2024-10-31,base_data,Coverage
"""Maxis has excellent service; our business relies on their stable connection.""",Sabah,Kinabatangan,Maxis,POSITIVE,,Coverage,15.31,9.66,69.56,1,0,2024-08-27,base_data,Coverage
Astro internet down at Kinabatangan?? It's already been 2 daysÃ¢â‚¬Â¦,Sabah,Kinabatangan,Astro,NEGATIVE,,Coverage,16.85,12.96,60.07,1,1,2024-10-25,base_data,Coverage
TIME in Kinabatangan is performing exceptionally well today. No issues!,Sabah,Kinabatangan,TIME,POSITIVE,,Coverage,23.56,12.94,56.91,1,1,2024-10-10,base_data,Coverage
"For the cost, Astro in Kinta is definitely worth it. Good value!",Perak,Kinta,Astro,POSITIVE,,Price,19.7,9.12,27.24,1,0,2024-09-02,base_data,Price
"For what Iâ€™m paying, Astro in Kinta should provide better service. The cost is just not right.",Perak,Kinta,Astro,NEGATIVE,,Price,27.09,9.56,35.08,1,0,2024-10-14,base_data,Price
Maxis in Kinta feels like they care more about money than service. The price just keeps going up.,Perak,Kinta,Maxis,NEGATIVE,,Price,17.88,11.31,32.21,1,0,2024-10-31,base_data,Price
"Honestly, Unifi in Kinta doesnâ€™t live up to the promised speeds. Itâ€™s way too slow.",Perak,Kinta,Unifi,NEGATIVE,,Speed,20.33,12.98,39.45,1,1,2024-09-11,base_data,Speed
"Unifi in Kinta provides average speeds, sufficient for my daily use.",Perak,Kinta,Unifi,POSITIVE,,Speed,18.58,9.59,15.48,1,1,2024-09-20,base_data,Speed
"The pricing for Unifi in Kinta is acceptable, though I wish it offered more features.",Perak,Kinta,Unifi,POSITIVE,,Price,17.88,8.96,48.87,1,1,2024-09-10,base_data,Price
Really impressed with the speeds from Astro in Kinta. No complaints here.,Perak,Kinta,Astro,POSITIVE,,Speed,20.06,11.49,41.52,1,0,2024-09-21,base_data,Speed
"""Unifi's speed drops at the worst TIMEs; my kids struggle to focus on classes.""",Perak,Kinta,TIME,NEGATIVE,,Coverage,25.63,12.47,26.54,1,0,2024-08-16,base_data,Coverage
"""Astroâ€™s internet fails during critical class TIMEs; itâ€™s a major inconvenience.""",Perak,Kinta,Astro,NEGATIVE,,Coverage,18.5,10.33,24.88,1,1,2024-09-16,base_data,Coverage
"""TIMEâ€™s connection has been rock solid; we rely on them for our daily business activities.""",Perak,Kinta,TIME,POSITIVE,,Coverage,22.76,6.92,40.31,1,0,2024-08-29,base_data,Coverage
"""Maxis offers reliable coverage even in rural areas; it's essential for our field operations.""",Perak,Kinta,Maxis,POSITIVE,,Coverage,18.16,6.76,21.51,1,0,2024-08-31,base_data,Coverage
"""Astro's customer service in Kinta is poor; they need to improve their response TIMEs.""",Perak,Kinta,Astro,NEGATIVE,,Customer Service,22.3,8.35,41.38,1,0,2024-08-27,base_data,Customer Service
"""Astro's customer service in Kinta is frustrating; they take too long to respond.""",Perak,Kinta,Astro,NEGATIVE,,Customer Service,15.12,11.52,13.21,1,1,2024-09-08,base_data,Customer Service
"""Iâ€™m dissatisfied with the customer service from Unifi in Kinta; it took forever to resolve my issue.""",Perak,Kinta,Unifi,NEGATIVE,,Customer Service,19.48,12.16,32.17,1,0,2024-09-21,base_data,Customer Service
"Astro connection in Kinta is stable, but the speed seems lower than usual today.",Perak,Kinta,Astro,NEUTRAL,,Speed & Coverage,25.58,9.13,35.56,1,0,2024-10-09,base_data,Multiple category
Astro connection in Kinta is so bad today. It keeps disconnecting for no reason.,Perak,Kinta,Astro,NEGATIVE,,Coverage,20.57,11.14,41.05,1,0,2024-08-30,base_data,Coverage
Astro connection in Kinta is fast and reliable lately. Impressed!,Perak,Kinta,Astro,POSITIVE,,Speed,21.44,8.97,52.99,1,0,2024-10-16,base_data,Speed
Astro in Kinta has been working perfectly for the past few days. Thanks for the reliable connection!,Perak,Kinta,Astro,POSITIVE,,Coverage,22.36,9.14,22.55,1,0,2024-09-06,base_data,Coverage
Maxis in Kinta is working perfectly today. Thanks for the great service.,Perak,Kinta,Maxis,POSITIVE,,Coverage,21.34,13.34,25.94,1,0,2024-10-06,base_data,Coverage
"Astro in Kinta is good overall, but there are some small speed drops now and then.",Perak,Kinta,Astro,NEUTRAL,,Speed & Coverage,14.89,10.7,17.13,1,1,2024-09-06,base_data,Multiple category
"TIME in Kinta is stable, but the speed seems to drop during the evenings.",Perak,Kinta,TIME,NEUTRAL,,Speed & Coverage,18.73,9.49,51.9,1,0,2024-09-01,base_data,Multiple category
"TIME in Kinta is stable, though I'm seeing some fluctuation in the connection speed.",Perak,Kinta,TIME,NEUTRAL,,Speed & Coverage,27.49,12.84,37.47,1,0,2024-09-28,base_data,Multiple category
Unifi in Kinta is super slow today. I can't even browse the web.,Perak,Kinta,Unifi,NEGATIVE,,Speed,14.52,10.21,25.3,1,1,2024-10-30,base_data,Speed
TIME in Kinta is faster than it's been in weeks. Thanks for the upgrades!,Perak,Kinta,TIME,POSITIVE,,Speed,37.7,6.42,45.89,1,0,2024-09-01,base_data,Speed
Astro in Klang is overcharging for mediocre service. Not impressed.,Selangor,Klang,Astro,NEGATIVE,,Price,19.76,13.19,33.42,1,1,2024-10-01,base_data,Price
Astro in Klang barely works during peak hours. Slow speeds are a big problem.,Selangor,Klang,Astro,NEGATIVE,,Speed,14.77,9.06,35.32,1,0,2024-10-15,base_data,Speed
Really impressed with the speeds from TIME in Klang. No complaints here.,Selangor,Klang,TIME,POSITIVE,,Speed,21.42,13.04,31.1,1,1,2024-10-04,base_data,Speed
"Honestly, TIME in Klang is way overpriced. I could get better service elsewhere.",Selangor,Klang,TIME,NEGATIVE,,Price,25.74,12.14,22.34,1,0,2024-10-24,base_data,Price
"Fairly priced, Astro in Klang offers good service for what Iâ€™m paying.",Selangor,Klang,Astro,POSITIVE,,Price,22.29,8.2,36.17,1,0,2024-09-06,base_data,Price
"Astro in Klang has raised prices, but the service quality hasnâ€™t improved. Feels like a rip-off.",Selangor,Klang,Astro,NEGATIVE,,Price,15.93,13.1,24.65,1,1,2024-10-04,base_data,Price
Astro in Klang offers fast and reliable speeds. Pleased with the performance.,Selangor,Klang,Astro,POSITIVE,,Speed,27.28,8.77,36.31,1,1,2024-09-19,base_data,Speed
Astro in Klang barely works during peak hours. Slow speeds are a big problem.,Selangor,Klang,Astro,NEGATIVE,,Speed,26.04,6.54,33.83,1,0,2024-08-25,base_data,Speed
"The rates for Astro in Klang are affordable, and the service is good for the price.",Selangor,Klang,Astro,POSITIVE,,Price,14.4,8.46,36.68,1,1,2024-08-07,base_data,Price
Maxis in Klang costs way too much for what you actually get. Not happy with it.,Selangor,Klang,Maxis,NEGATIVE,,Price,27.71,11.72,21.91,1,0,2024-09-03,base_data,Price
"Fairly priced, TIME in Klang offers good service for what Iâ€™m paying.",Selangor,Klang,TIME,POSITIVE,,Price,15.33,7.95,32.32,1,0,2024-08-16,base_data,Price
"Unifi in Klang keeps disconnecting, making it hard to get anything done.",Selangor,Klang,Unifi,NEGATIVE,,Speed,20.7,12.25,21.2,1,0,2024-09-13,base_data,Speed
"""Astro's internet connection is weak; my online lectures get interrupted frequently.""",Selangor,Klang,Astro,NEGATIVE,,Coverage,22.68,8.58,21.13,1,1,2024-09-07,base_data,Coverage
"""TIME has provided excellent service; I appreciate their reliable connection.""",Selangor,Klang,TIME,POSITIVE,,Coverage,25.82,11.06,41.38,1,1,2024-08-03,base_data,Coverage
"""Unifi's internet connection is often slow; it affects our productivity.""",Selangor,Klang,Unifi,NEGATIVE,,Coverage,25.2,12.16,17.21,1,1,2024-08-08,base_data,Coverage
"""Unifi's service interruptions during critical TIMEs are unacceptable; they affect our productivity.""",Selangor,Klang,TIME,NEGATIVE,,Coverage,16.84,9.13,12.52,1,0,2024-09-28,base_data,Coverage
"""Unifi's customer service is hard to reach; I need immediate assistance during outages.""",Selangor,Klang,Unifi,NEGATIVE,,Customer Service,16.7,12.65,14.9,1,0,2024-09-17,base_data,Customer Service
"""Astro in Klang never resolves my issues; I feel like I'm talking to a wall!""",Selangor,Klang,Astro,NEGATIVE,,Customer Service,21.29,7.46,41.77,1,0,2024-09-09,base_data,Customer Service
Maxis internet at Klang still down?,Selangor,Klang,Maxis,NEGATIVE,,Coverage,25.67,6.96,21.56,1,0,2024-08-09,base_data,Coverage
