posts,location,label,provider,pred_sentiment,pred_sentiment_score,dirty_posts,cleaned_posts,state,city,avg_lat_ms,tests,devices,avg_d_mbps,avg_u_mbps,clusters,cluster_category,date_col
"Maxis in {Location} is steady, but there's definitely some lag during peak hours. Probably nothing major.",Kajang,neutral,maxis,neutral,0.9499192833900452,"Max!is in {Kajang is ste}ad(y, but there's@ defini@tely (some lag during peak hour{s. Pro|babl<y not$hing )major.",Maxis in Kajang is steady but theres definitely some lag during peak hours Probably nothing major,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,2,service interruptions,7/3/2024
"Astro in {Location} is okay, though the speed isn't as fast as it's been in the past few days.",Sungai Buloh,neutral,astro,neutral,0.68129909,"Ast""ro in Sungai B*uloh is okay,! though t;he speed isn't as fast as it's b*een >in th$e past[ few days"".",Astro in Sungai Buloh is okay though the speed isnt as fast as its been in the past few days,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,5/3/2024
"Unifi in {Location} is working alright, but there's definitely a noticeable drop in speed today.",Petaling Jaya,neutral,unifi,neutral,0.5567340850830078,"Unifi in Petaling Ja^ya is working alrig]ht, but there's de]finitely a no|ti_ceable| drop in speed tod|ay.",Unifi in Petaling Jaya is working alright but theres definitely a noti ceable drop in speed today,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,1,slow speed,7/3/2024
"Maxis in {Location} is functional, though the connection speed isn't what it used to be. Hopefully, it's just temporary.",Nilai,neutral,maxis,neutral,0.8009071946144104,"Maxis! in Nilai is{ f;unct_i|onal, t""houg@h t*he connection speed ?i~sn't what{ it used to be. Hopefully, it's just! t+emp;o#rary.",Maxis in Nilai is funct ional though the connection speed isnt what it used to be Hopefully its just temporary,Johor,Johor Baharu,34.40157480314961,71686,31791,21.955377952755907,11.419079455977094,2,service interruptions,8/3/2024
"TIME in {Location} is steady, though the speed fluctuates from time to time. Still manageable though!",Penang,neutral,time,neutral,0.5496312379837036,"TIME in Penang is ste?ady, though the s!pe]e$d ]flu}ctuates from time to time. Still ma!nageable though!",TIME in Penang is steady though the speed fluctuates from time to time Still manageable though,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,2,service interruptions,6/3/2024
"Astro in {Location} is mostly fine, but I've noticed some minor slowdowns when streaming.",Shah Alam,neutral,astro,neutral,0.9352973699569702,"A=stro in Shah Al~am =is mostly fine, bu)t+ I've n|otice>d s%ome| mino:r slowd[owns when} strea?min;g.",Astro in Shah Alam is mostly fine but Ive noticed some minor slowdowns when streaming,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,12/3/2024
"Unifi in {Location} is okay today, but I feel like the connection could be smoother.",Balik Pulau,neutral,unifi,positive,0.8197904229164124,"Unifi in Balik Pula#u is okay today, but +I feel {like t]h)e^ connection could be (smoo|ther.",Unifi in Balik Pulau is okay today but I feel like the connection could be smoother,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,1,slow speed,7/3/2024
"Unifi in {Location} is working okay, though the connection speed isn't as fast as it used to be.",George Town,neutral,unifi,positive,0.9221805334091187,"Unifi in Geor_ge Town $is working o~kay, though the connec!ti?on speed isn't as fast as i!t used to_ be?.",Unifi in Geor ge Town is working okay though the connection speed isnt as fast as it used to  be,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,1,slow speed,6/3/2024
Maxis in {Location} is so slow today! I can't even load a single webpage without waiting forever.,Shah Alam,negative,maxis,negative,0.9763522744178772,Maxis in S!ha(h Alam is so# s^low today! I can<'t even load a singl#e webpage without waiting forever.,Maxis in Shah Alam is so slow today I cant even load a single webpage without waiting forever,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,7/3/2024
"Unifi in {Location} is down again. This is so frustrating, how is this even acceptable?",Petaling Jaya,negative,unifi,negative,0.9813234210014343,"Unif%i in Pet!alin[g Jaya is down {again. This |is s+o frustr~ating, <how is +this even ^acceptable?",Unifi in Petaling Jaya is down again This is so frustrating how is this even acceptable,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,1,slow speed,7/3/2024
Maxis in {Location} is the slowest it's ever been. What am I paying for if I can't even stream?,Penang,negative,maxis,negative,0.97350198,Maxis in Penan~g is the s;lowest it'|s ever been.= What am I _paying for if I can['?t even st{ream?,Maxis in Penang is the slowest its ever been What am I  paying for if I cant even stream,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,2,service interruptions,10/3/2024
Astro in {Location} is a disaster today. The internet keeps dropping and it's driving me mad.,Sungai Buloh,negative,astro,negative,0.9798974394798279,Astro ?in Sungai B=u<loh is a dis$aster tod!ay. T{he internet kee]ps dropping _and it's driving me mad.,Astro in Sungai Buloh is a disaster today The internet keeps dropping  and its driving me mad,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,11/3/2024
TIME in {Location} is painfully slow. I feel like I'm back in the dial-up era!,George Town,negative,time,negative,0.9519668221473694,TIME> in Geor_ge ^Town is painf*ully slow. I feel like I'(m back in the dial-up era!,TIME in Geor ge Town is painfully slow I feel like Im back in the dialup era,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,2,service interruptions,11/3/2024
Astro in {Location} keeps disconnecting. This is beyond frustrating!,Rawang,negative,astro,negative,0.979171097,As!tro in R*awang kee_ps disconnecting. This is beyond frustrating!,Astro in Rawang kee ps disconnecting This is beyond frustrating,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,2,service interruptions,11/3/2024
"Maxis in {Location} is unusable today. Can't even load basic websites, what gives?",Petaling Jaya,negative,maxis,negative,0.9796311259269714,"Maxis in Petaling J<aya is unusab=le today. !C=an='t even load| ba@sic^ we>bs!i@tes, what: giv!es?",Maxis in Petaling Jaya is unusable today Cant even load basic websites what gives,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,2,service interruptions,5/3/2024
Unifi in {Location} is down again. Why is this happening so often lately?,Batu Caves,negative,unifi,negative,0.9697138667106628,"Unifi in Batu Caves i&s down again.~ (Why is} thi<s hap;pen&in]g ""so ^o:ften ""la?tely?",Unifi in Batu Caves is down again Why is this happening so often lately,Sarawak,Bau,68.53125,871,313,22.94563281,8.16865625,1,slow speed,5/3/2024
Maxis in {Location} is basically unusable today. What is going on?,Shah Alam,negative,maxis,negative,0.9743399620056152,"Maxis in Shah Alam is basically ""unu+sable *today. What is going on|?",Maxis in Shah Alam is basically unusable today What is going on,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,6/3/2024
Unifi in {Location} is down for the third time this week. I can't deal with this anymore!,Sungai Buloh,negative,unifi,negative,0.9808196425437927,Unifi in S=ungai ^Buloh+ is down for |the third <time< this we&ek^. I} can't deal with thi|s ^anymore!,Unifi in Sungai Buloh is down for the third time this week I cant deal with this anymore,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,14/3/2024
Astro in {Location} is ridiculous. I've been dealing with lag all day and it's still not fixed.,Kajang,negative,astro,negative,0.9741300344467163,Astro in Kajang is ridiculous. I've been dealing wit(h lag all day and it's still not fixed.,Astro in Kajang is ridiculous Ive been dealing with lag all day and its still not fixed,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,2,service interruptions,12/3/2024
"Maxis in {Location} is unstable today. Constant drops, I'm beyond frustrated.",George Town,negative,maxis,negative,0.9816734790802002,"Maxis =in George Town is <unstable }today]. C}onstant drops, I'm] b""eyond frustrated.",Maxis in George Town is unstable today Constant drops Im beyond frustrated,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,2,service interruptions,10/3/2024
Astro in {Location} is driving me crazy. It keeps disconnecting and reconnecting all day.,Balik Pulau,negative,astro,negative,0.9418243169784546,Astro in ]Balik Pulau is drivin!g me( crazy. I@t keeps disconnecting and rec&onnecti>ng all day.,Astro in Balik Pulau is driving me crazy It keeps disconnecting and reconnecting all day,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,2,service interruptions,11/3/2024
Unifi in {Location} has been down all morning. How is this still not fixed?,Shah Alam,negative,unifi,negative,0.967999279,Uni{fi i{n# Sh?ah Alam has been down all morning. Ho%w i?s this still! not @fixed?,Unifi in Shah Alam has been down all morning How is this still not fixed,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,1,slow speed,7/3/2024
TIME in {Location} is super slow. I'm struggling just to load a basic webpage.,Rawang,negative,time,negative,0.970787764,TIM?E} in Rawang is supe|r slow. I'm struggling; just t@o lo=ad* a ba[sic {webpa:ge.,TIME in Rawang is super slow Im struggling just to load a basic webpage,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,2,service interruptions,13/3/2024
Astro in {Location} is basically unusable today. I can't believe I'm paying for this.,Penang,negative,astro,negative,0.9789310693740845,"Astro_ in; P|enan?g >is basically ""unusa#ble today. I can't believ""e I'm paying for thi>s.",Astro  in Penang is basically unusable today I cant believe Im paying for this,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,2,service interruptions,9/3/2024
Maxis in {Location} has been acting up all day. I'm seriously losing patience with this service.,Kajang,negative,maxis,negative,0.9823624491691589,Maxis in Kajang <h?as been acting up all day. I')m seriously losing p}atience( with th^is se=rvice$.(,Maxis in Kajang has been acting up all day Im seriously losing patience with this service,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,2,service interruptions,8/3/2024
TIME in {Location} is ridiculously slow today. I can't even make it through a Zoom call without issues.,Petaling Jaya,negative,time,negative,0.9775369167327881,TI*ME in Petaling Jay!a i|s ridiculously s@l&ow today. I can't even make &i[t through] a Zo&om call :w=ithout issues.,TIME in Petaling Jaya is ridiculously slow today I cant even make it through a Zoom call without issues,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,2,service interruptions,8/3/2024
TIME in {Location} is practically unusable today. Feels like I'm back in the 90s with this speed!,Batu Caves,negative,time,negative,0.904709518,TIME |in Batu! Cave=s is} pr%actically* ;unusable today. Feels like I'm back in) the 90s with &this speed!~,TIME in Batu Caves is practically unusable today Feels like Im back in the   s with this speed,Sarawak,Bau,68.53125,871,313,22.94563281,8.16865625,2,service interruptions,5/3/2024
"Maxis in {Location} is down again. Seriously, how long are we supposed to put up with this?",George Town,negative,maxis,negative,0.9773756265640259,"Maxis in Geo&rge Town is down >again. Seriously, >how long are we +supposed to pu>t$ up with this?)",Maxis in George Town is down again Seriously how long are we supposed to put up with this,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,2,service interruptions,13/3/2024
TIME in {Location} is the slowest it's been in months. What's going on?,Sungai Buloh,negative,time,negative,0.9600672721862793,TIME in Sungai Buloh is the slo[west it's #been in m+ont!hs. What&'s going on?,TIME in Sungai Buloh is the slowest its been in months Whats going on,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,11/3/2024
Astro in {Location} keeps dropping out. I'm seriously fed up with this service.,Shah Alam,negative,astro,negative,0.980389416,As&tro in Shah Ala|m^ keeps d$ropp:ing out. I')m seriously fed up w^ith this service.,Astro in Shah Alam keeps dropping out Im seriously fed up with this service,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,9/3/2024
Maxis in {Location} is unusable today. What's going on with the connection?,Petaling Jaya,negative,maxis,negative,0.9722999334335327,Maxis in Petali(ng Jaya is unusa@bl&e *today. +Wha@t's goi:ng_ on with the* conne!ction?,Maxis in Petaling Jaya is unusable today Whats going  on with the connection,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,2,service interruptions,8/3/2024
TIME in {Location} is driving me crazy. Feels like I'm stuck in the past with this speed.,Balik Pulau,negative,time,negative,0.687333345,"TI:ME< in Balik Pulau i~s dri_ving me c}razy. Feels like| I'm[ stuck in the past wi*t%h"" this speed.",TIME in Balik Pulau is dri ving me crazy Feels like Im stuck in the past with this speed,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,2,service interruptions,14/3/2024
Maxis in {Location} has been acting up all day. Can't even load basic websites.,Batu Caves,negative,maxis,negative,0.9776626825332642,Maxis in Bat~u Caves+ has been acti!ng up[ }all day. Can't even load basic websites.^,Maxis in Batu Caves has been acting up all day Cant even load basic websites,Sarawak,Bau,68.53125,871,313,22.94563281,8.16865625,2,service interruptions,8/3/2024
Unifi in {Location} is barely working. How long do we have to wait for things to get back to normal?,Penang,negative,unifi,negative,0.9432650804519653,Uni_fi in} Pe]nang< !is barely @working. How =lo#ng do we have t!o wait for things# to get b=ac*k to nor+mal?,Uni fi in Penang is barely working How long do we have to wait for things to get back to normal,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,1,slow speed,8/3/2024
TIME in {Location} is ridiculously slow today. I'm seriously considering switching providers.,Petaling Jaya,negative,time,negative,0.9745059013366699,TIME in Petaling Jaya is ridiculousl?y slow to=day. I'm seriously considering switching) p~rov?i*ders.,TIME in Petaling Jaya is ridiculously slow today Im seriously considering switching providers,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,2,service interruptions,10/3/2024
Maxis in {Location} is down AGAIN. What is going on with the service?,Kajang,negative,maxis,negative,0.9769219756126404,Maxis( in Kajang: is< d+own AG^AIN. What is going o<n with the servi>ce?,Maxis in Kajang is down AGAIN What is going on with the service,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,2,service interruptions,12/3/2024
TIME in {Location} is super slow. Can't get through a single task without being interrupted.,Rawang,negative,time,negative,0.9752779006958008,TIME ~in Rawang^ *i~s super slo[w. Ca^n't get thro<ugh a single }task$ without being& interrupted.,TIME in Rawang is super slow Cant get through a single task without being interrupted,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,2,service interruptions,13/3/2024
Maxis in {Location} is basically unusable today. How is this acceptable?,Sungai Buloh,negative,maxis,negative,0.9745113253593445,Ma~xis in Sungai Buloh is basically unus=able today. Ho+w is th{is acceptable[?,Maxis in Sungai Buloh is basically unusable today How is this acceptable,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,12/3/2024
Unifi in {Location} is the worst it's been in ages. What's going on with the connection?,George Town,negative,unifi,negative,0.9813945293426514,"Un%ifi in Geor~ge Town is; the wo:rst it's been in ag&es. What's going on wit+h th""e con]nection+?",Unifi in George Town is the worst its been in ages Whats going on with the connection,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,2,service interruptions,6/3/2024
Astro in {Location} keeps dropping out. I'm beyond frustrated with this service!,Shah Alam,negative,astro,negative,0.9811768531799316,"Astro; in Shah Alam ke&e)ps dropp]ing@ out. I'm beyond frustrated with? this s~ervi""ce!",Astro in Shah Alam keeps dropping out Im beyond frustrated with this service,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,7/3/2024
"Unifi in {Location} has been super reliable today. Everything's loading so fast, it's a nice change!",Shah Alam,positive,unifi,positive,0.9891080856323242,"U(nifi in Shah# Ala+m* has *been super reliable to)day. !Everything's lo>ading so fast, i$t='s a nice change~!",Unifi in Shah Alam has been super reliable today Everythings loading so fast its a nice change,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,14/3/2024
TIME in {Location} has really improved! I haven't had any drops in connection all day. Great job!,Petaling Jaya,positive,time,positive,0.9845314621925354,TIME in Petaling Jaya] >has re{ally improved! I haven't had any drops= in connecti>on all da)y. {Great ]job!,TIME in Petaling Jaya has really improved I havent had any drops in connection all day Great job,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,0,good speed / reliable connection,11/3/2024
"Unifi in {Location} is surprisingly fast today. Pages are loading in seconds, I'm impressed.",Penang,positive,unifi,positive,0.9876644015312195,"Unif(i in Penang is surprisingly? fast t<o{day. Pages_ ar=e loadi)ng in: s)e}conds, $I'm imp=ressed.",Unifi in Penang is surprisingly fast today Pages  are loading in seconds Im impressed,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,8/3/2024
"Astro in {Location} has been performing really well! Fast, stable, and no drops in connection.",Sungai Buloh,positive,astro,positive,0.9595394730567932,"Astro^ ^in Sungai Bul""oh has been perfo&r(ming r?eally |wel#l! Fast,! stable, and no drops in connection.",Astro in Sungai Buloh has been performing really well Fast stable and no drops in connection,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,12/3/2024
"Maxis in {Location} has been fantastic today! Everything's running smoothly, I'm very happy with the service.",George Town,positive,maxis,positive,0.9926793575286865,"Maxis in George Town has been fa|ntastic tod|ay! Everything's ru""nning smo]othly, I'm very h<app[y wi(th the& service.",Maxis in George Town has been fantastic today Everythings running smoothly Im very happy with the service,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,0,good speed / reliable connection,6/3/2024
"Unifi in {Location} has been surprisingly good. No issues at all today, just smooth sailing.",Rawang,positive,unifi,positive,0.9879468083381653,"U:ni&fi in Rawang has% been su<rpr>isin;gly goo?d. No issues at+ all today, just smooth sailing.",Unifi in Rawang has been surprisingly good No issues at all today just smooth sailing,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,1,slow speed,7/3/2024
"TIME in {Location} is working so well today! Downloads are super fast, and no buffering during streaming.",Shah Alam,positive,time,positive,0.9852929711341858,"TIME in Shah Alam is worki;ng so well today! Downloa~ds ar!e sup+er fast, and no b%uf<fering during streaming.",TIME in Shah Alam is working so well today Downloads are super fast and no buffering during streaming,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,10/3/2024
"Maxis in {Location} has been flawless. Everything's loading super fast, and I've had no issues all day.",Kajang,positive,maxis,positive,0.983516514,"Maxis i{n Kajang has b_een flaw=less.> Ever&ything's loading super fast, and I'v|e h$a{d no issues a[ll )day.",Maxis in Kajang has b een flawless Everythings loading super fast and Ive had no issues all day,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,0,good speed / reliable connection,5/3/2024
Unifi in {Location} is really holding up today. Stable connection with great speeds!,Sungai Buloh,positive,unifi,positive,0.9892722368240356,Unifi in Sungai Buloh is rea^lly holding up today. S>table connection with grea<t speed)s!(,Unifi in Sungai Buloh is really holding up today Stable connection with great speeds,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,5/3/2024
"Maxis in {Location} is running smoothly today. Fast, reliable, and no interruptions. Great job!",Penang,positive,maxis,positive,0.9904997944831848,"Ma:xis in Pe[nang i%s running& smoo*thly _today. Fast, r~eliable, and #no: interruptions. Gre[at job!",Maxis in Penang is running smoothly  today Fast reliable and no interruptions Great job,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,8/3/2024
"Unifi in {Location} is performing perfectly today. No buffering or lag, it's been fantastic.",Balik Pulau,positive,unifi,positive,0.9915006160736084,"Unifi in B>alik Pulau is p}erf(orming perfectly today. No bu]ff""ering or lag,% i&t's> been"" f{a+nt=astic.",Unifi in Balik Pulau is performing perfectly today No buffering or lag its been fantastic,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,1,slow speed,14/3/2024
Astro in {Location} has been smooth all day. Streaming and browsing without any hiccups.,Shah Alam,positive,astro,positive,0.9565561413764954,Astro %in Shah Alam| has bee>n smoot%h all day. ^Strea;ming and browsing without any hiccups).,Astro in Shah Alam has been smooth all day Streaming and browsing without any hiccups,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,9/3/2024
"Unifi in {Location} is working flawlessly. Everything's loading instantly, no slowdowns or issues.",Petaling Jaya,positive,unifi,positive,0.9830030798912048,"Unifi in( +Petaling Jaya is wo""rk>ing! flawlessly. Everythin@g's @loading insta_nt;ly(, no% slo?wdowns or* issues.",Unifi in Petaling Jaya is working flawlessly Everythings loading insta ntly no slowdowns or issues,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,1,slow speed,11/3/2024
TIME in {Location} has been super reliable today. My connection hasn't dropped once!,George Town,positive,time,positive,0.9790265560150146,T*IME in Georg?e Town has b(een su{p{er reliable today. $My conne&cti=on hasn't dr<opp)ed o]nce!,TIME in George Town has been super reliable today My connection hasnt dropped once,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,0,good speed / reliable connection,10/3/2024
"Maxis in {Location} is top-notch today. No interruptions, and everything's loading in a snap.",Sungai Buloh,positive,maxis,positive,0.9388390779495239,"Maxis in Sungai Bu!loh is top-not~ch today. No: interrupti<ons>, and ever>ything's loading in a sn&ap.",Maxis in Sungai Buloh is topnotch today No interruptions and everythings loading in a snap,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,11/3/2024
"Astro in {Location} is performing great! Pages are loading fast, and I haven't had any issues all day.",Penang,positive,astro,positive,0.9836937785148621,"Astro in@ Penang is perfo&rming great&! Pag[es !are loading* [fast, and I haven't_ had any issues| all ?day*.",Astro in Penang is performing great Pages are loading fast and I havent  had any issues all day,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,6/3/2024
Maxis in {Location} is surprisingly fast today! It's been running smoothly for hours now.,Rawang,positive,maxis,positive,0.9864354729652405,Max]is in Ra)wa@ng is ~surpr~isi[ngly fas<t today! It's( been running smoo{thly for h)ours no]w.,Maxis in Rawang is surprisingly fast today Its been running smoothly for hours now,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,0,good speed / reliable connection,11/3/2024
"Maxis in {Location} has been super fast today. Haven't experienced any slowdowns or drops, it's been great.",Shah Alam,positive,maxis,positive,0.9902833700180054,"Maxis@ ""in Sha}h Al>am ""has bee&n supe<r fast today. Haven'}t experienc(ed >any sl#owdowns or drop*s|, it's (been great.",Maxis in Shah Alam has been super fast today Havent experienced any slowdowns or drops its been great,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,9/3/2024
TIME in {Location} is working like a charm today. Fast and reliable all day long!,Sungai Buloh,positive,time,positive,0.9803511500358582,TIME in# Sungai Buloh is ~working li~ke a charm today. Fast and reliable all day %long!,TIME in Sungai Buloh is working like a charm today Fast and reliable all day long,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,9/3/2024
Astro in {Location} is performing way better than expected. Haven't had any issues all day.,George Town,positive,astro,positive,0.9871095418930054,"Astro |in~ George( Town (is perf*orming w:ay ""bet[ter than expected.$ Haven't had! any issues all day.",Astro in George Town is performing way better than expected Havent had any issues all day,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,2,service interruptions,10/3/2024
"Maxis in {Location} has been perfect. No interruptions, no lag, just fast and reliable connection.",Kajang,positive,maxis,positive,0.9879558682441711,"Maxis in Kaj{a=n#g"" +has been perfect. No :inte}rruption$s, no ?lag, |j*ust fast+ and reliab?le: connection.",Maxis in Kajang has been perfect No interruptions no lag just fast and reliable connection,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,0,good speed / reliable connection,7/3/2024
"TIME in {Location} is performing flawlessly today. No buffering, no slowdowns, just smooth connection.",Shah Alam,positive,time,positive,0.9860070943832397,"TIME in Shah* Alam =i~s $performing flawles{sly tod""ay. No! buffering, no slowdowns, just <smooth connect$ion.",TIME in Shah Alam is performing flawlessly today No buffering no slowdowns just smooth connection,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,6/3/2024
"Maxis in {Location} is running so well today. Haven't had any issues with speed or stability, loving it!",Penang,positive,maxis,positive,0.9916384816169739,"Maxis in Penang is running s[o we(ll today. Haven't had a@ny issue|s with speed or stabili{ty, loving i;t!",Maxis in Penang is running so well today Havent had any issues with speed or stability loving it,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,13/3/2024
"Unifi in {Location} is impressively fast today. Everything's working so well, no complaints here.",Balik Pulau,positive,unifi,positive,0.9914809465408325,"U;nifi in Balik Pulau= is $impre;ssi!vely fast today. Eve=r)ything's wor|king so@ well, no complaint=s here.",Unifi in Balik Pulau is impressively fast today Everythings working so well no complaints here,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,1,slow speed,5/3/2024
"Maxis in {Location} is super reliable today. No lag or interruptions, just fast and stable.",Petaling Jaya,positive,maxis,positive,0.9850360155105591,"Maxis in $Petaling Jaya )is su)per reliable today|. No lag or ;i]nterrupt<ions&, ju""st fa~st _and stable.",Maxis in Petaling Jaya is super reliable today No lag or interruptions just fast  and stable,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,0,good speed / reliable connection,7/3/2024
"Unifi in {Location} is running so smoothly today. Downloads are fast, and no buffering during streaming.",Shah Alam,positive,unifi,positive,0.9822531342506409,"Unifi in Sh!ah| Al?am is ru>n(nin@g (s=o s{moothly today. (Downloads a#re fas{t, and no bu*ff;ering[ durin=g str*eami*ng.",Unifi in Shah Alam is running so smoothly today Downloads are fast and no buffering during streaming,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,11/3/2024
"TIME in {Location} is working really well. Speeds are fast, and I haven't had any interruptions all day.",Rawang,positive,time,positive,0.9874793887138367,"TIME in Rawan*g is workin:g@ rea%lly well. Speeds are fast, and ?I #h;av;en't had a@ny interru~ptions #all ?day.",TIME in Rawang is working really well Speeds are fast and I havent had any interruptions all day,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,0,good speed / reliable connection,13/3/2024
Astro in {Location} has been fast and reliable all day. Loving how smooth everything's been!,Sungai Buloh,positive,astro,positive,0.988660455,Astro: in Sungai Bulo#h has been <fast and reliable all day|. Lov<ing how smooth everyt|hing's been!,Astro in Sungai Buloh has been fast and reliable all day Loving how smooth everythings been,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,13/3/2024
Unifi in {Location} is surprisingly smooth today. I'm really impressed with the connection.,George Town,positive,unifi,positive,0.9913023710250854,Unifi> ~in George Town is su;rprisingly{ smo@o)th_ today. I'm really_ impre|ssed with the &con>nectio&n.~,Unifi in George Town is surprisingly smooth  today Im really  impressed with the connection,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,0,good speed / reliable connection,9/3/2024
"TIME in {Location} is performing flawlessly today. No interruptions or slowdowns, just perfect connection.",Penang,positive,time,positive,0.9901836514472961,"TIME i[n Penang+ is performing flawlessly to>day. No i&nt[er*rupt(ions $or slowdowns, ?just perfect connection.",TIME in Penang is performing flawlessly today No interruptions or slowdowns just perfect connection,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,6/3/2024
